QueueSize,DeltaTime
0,3871
0,3892
0,3844
0,4002
0,3989
0,3917
0,3916
0,3824
0,3721
0,4098
0,3778
0,3910
0,3848
0,3811
0,3845
0,4111
0,3744
0,3769
0,3780
0,3787
0,4038
0,4181
0,4020
0,4030
0,3725
0,3831
0,3689
0,3885
0,3800
0,4000
0,3851
0,3872
0,3801
0,3706
0,4126
0,3895
0,3875
0,3878
0,3762
0,3782
0,3799
0,3753
0,3720
0,4052
0,3714
0,4116
0,4125
0,4108
0,3932
0,3779
0,4042
0,3817
0,3814
0,3731
0,3900
0,4137
0,3861
0,4289
0,3740
0,3894
0,4026
0,3790
0,3830
0,3831
0,3959
0,3647
0,3747
0,3730
0,3742
0,3876
0,4057
0,3885
0,3782
0,3813
0,3767
0,3887
0,3772
0,3804
0,3738
0,3780
0,3898
0,3917
0,3863
2,3997
1,3551
0,3476
0,3517
0,3404
0,3650
0,3805
0,4113
0,3707
0,4177
0,3757
0,3837
0,3914
0,3966
0,3800
0,3843
0,3836
0,3809
0,3821
0,3884
0,3799
0,3775
0,3734
0,3867
0,3748
0,3719
0,4012
0,4074
0,3709
0,4183
0,4178
0,3718
0,3750
0,3857
0,3992
0,3802
0,3778
0,4030
0,3718
0,3790
0,3681
0,3952
0,3742
0,4087
0,3717
0,4044
0,4143
0,3825
0,3838
0,4002
0,3725
0,3776
0,4083
0,4034
0,3788
0,3801
0,3762
0,3707
0,3865
0,4114
0,3978
0,3784
0,3813
0,4020
0,3776
0,3730
0,4005
0,3791
0,3816
0,3806
0,3896
0,4137
0,3741
0,3785
0,3961
0,3767
0,3781
0,3779
0,3873
0,4059
0,3824
0,4147
0,3953
0,3828
0,3800
0,3921
0,4818
0,4298
0,4091
0,4235
0,4558
0,4343
0,4334
0,5236
0,5412
0,7248
0,6964
0,9692
0,7527
0,9351
0,5899
0,6607
0,5367
0,5570
0,4682
0,4795
0,5229
0,4720
0,4546
0,4622
0,4558
0,4804
0,4393
0,4495
0,5407
0,5433
0,5060
0,4349
0,4053
0,3938
0,4105
0,3908
0,3920
0,4127
0,4341
0,4380
0,4344
0,5513
0,6421
0,6036
0,6443
0,7460
0,7132
0,7048
0,5562
0,6135
0,5080
0,5568
0,4260
0,4077
0,3829
0,4026
0,3823
0,3905
0,3965
0,4223
0,4273
0,4012
0,3882
0,4135
0,3796
0,4035
0,3770
0,4063
0,3845
0,3807
0,3866
0,3894
0,3838
0,3837
0,3836
0,3881
0,3962
0,4078
0,4420
0,4602
0,4504
0,4493
0,4281
0,4248
0,3994
0,4064
0,4109
0,4169
0,4539
0,4122
0,4693
0,4313
0,3925
0,4031
0,3994
0,4197
0,3979
0,4934
0,4137
0,4139
0,4244
0,4305
0,4146
0,4078
0,4017
0,4237
0,4161
0,4252
0,4188
0,4445
0,4128
0,4491
0,4450
0,4186
0,4965
0,4760
0,5127
0,4274
0,5256
0,8162
0,8407
0,5651
0,4220
2,4639
1,4523
0,3961
0,3968
0,3747
0,3858
0,3876
0,4056
0,3895
0,4218
0,4028
0,3871
0,3879
0,4367
0,4167
0,3882
0,3960
0,3975
0,3990
0,4256
0,3984
0,4269
0,4239
0,4234
0,4284
0,4653
0,4507
0,4588
0,4244
0,4337
0,4333
0,4400
0,4219
0,4657
0,4614
0,4294
0,4694
0,4434
0,4387
0,4587
0,4349
0,4272
0,3985
0,4129
0,4121
0,4210
0,4380
0,7931
0,4448
0,5194
0,7148
0,6193
0,4724
0,4544
0,4662
0,8111
0,4320
0,4473
0,4148
0,4144
0,3815
0,3707
0,3880
0,3794
0,4028
0,3808
0,3919
0,4244
0,3888
0,3968
0,4004
0,3942
0,3853
0,4013
0,3983
0,3989
0,3887
0,3986
0,4122
0,4135
0,3903
0,3876
0,3909
0,3804
0,4020
0,3937
0,3990
0,4168
0,3902
0,4268
0,4112
0,4277
0,5309
0,5509
0,4712
0,4555
0,4380
0,4217
0,3930
0,3925
0,3948
0,4103
0,4082
0,4353
0,4255
0,4158
0,3998
0,4140
0,4124
0,4437
0,4203
0,4051
0,4125
0,4045
0,3994
0,6115
0,8061
0,4199
0,3951
0,3974
0,4000
0,4081
0,3967
0,4049
0,4113
0,4044
0,4373
0,3923
0,3875
0,4391
0,4020
0,4590
0,4202
0,4650
0,4766
0,4432
0,4506
0,4496
0,4467
0,4792
0,4535
0,4348
0,4354
0,4021
0,4793
0,4452
0,4520
0,4734
0,4696
0,4439
0,4364
0,4241
0,4177
0,4235
0,4767
0,4594
0,4555
0,4066
0,4083
0,3941
0,4164
0,4133
0,3936
0,3960
0,4258
0,4255
0,4217
0,3948
0,3819
0,3868
0,4245
0,3954
0,4045
0,3901
0,10226
0,4569
0,4357
0,4098
0,4455
0,4484
0,4595
0,4834
0,4475
0,4640
0,4765
0,4670
0,4596
0,4240
0,4365
0,4283
0,4323
0,4519
0,4621
0,4604
0,4453
0,4659
0,4983
0,4146
0,4137
0,4302
0,4572
0,4269
0,4104
0,4581
0,4245
0,4495
0,4368
0,4703
0,4775
0,4329
0,4086
0,4106
0,3995
0,4195
0,4220
0,4498
0,4867
0,4313
0,4262
0,4427
0,4578
0,4325
0,4221
0,4399
0,4273
0,4139
0,4154
0,4279
0,4640
0,4697
0,4480
0,4557
0,8252
0,7510
0,4217
0,3991
0,4096
0,4045
0,3972
0,3977
0,4288
0,3862
0,3867
0,4148
0,4223
0,4068
0,4455
0,4096
0,4308
0,5006
0,4552
0,7436
0,6861
0,4861
0,4982
0,4462
0,4128
0,4102
0,4302
0,3922
0,3840
0,3762
0,3727
0,3802
0,4171
0,4070
0,4081
0,3863
0,3758
0,3820
0,4278
0,3922
0,3952
0,3867
0,3890
0,3687
0,4016
0,3717
0,4027
0,4094
0,3910
0,4072
0,3806
0,3792
0,3811
0,3752
0,3726
0,3995
0,4132
0,3758
0,3851
0,3721
0,3786
0,6371
0,7299
0,3892
0,4058
0,3821
0,3834
0,3924
0,4761
2,4439
1,3960
0,3727
0,3814
0,3543
0,3470
0,3591
0,4009
0,3906
0,3873
0,3758
0,3747
0,3911
0,3779
0,3949
0,3781
0,3856
0,3781
0,3979
0,3953
0,3997
0,4191
0,3841
0,3952
0,3822
0,4112
0,3806
0,3812
0,3858
0,3789
0,3809
0,3863
0,4022
0,4108
0,4233
2,4274
1,3730
0,3474
0,3551
0,3621
0,3830
0,3542
0,3874
0,4028
0,3869
0,4249
0,4133
0,4185
0,4030
0,4175
0,4021
0,3914
0,3831
0,3872
0,3766
0,6412
0,6504
0,4080
0,4147
0,3851
0,3827
0,3843
0,4056
0,3917
0,4641
0,3850
0,3826
0,3888
0,3979
0,4020
0,4378
0,4011
0,3779
0,4061
0,3853
0,3874
0,3868
0,4149
0,4581
0,4141
0,3959
0,4139
0,3939
0,4189
0,4024
0,4248
0,3847
0,3799
0,4318
0,4242
0,3800
0,3945
0,3792
0,3894
0,4244
2,4327
1,4146
0,3989
0,3871
0,3733
0,3722
0,3523
0,3751
0,3871
0,4003
0,3744
0,3825
0,4257
0,3885
0,3772
0,3819
0,3875
0,3851
0,3965
0,3715
0,3879
0,3757
0,12785
0,4106
0,3938
0,3894
0,3845
0,4059
0,3877
0,3812
0,4100
0,4094
0,3857
0,3790
0,3866
0,3820
0,3767
0,3831
0,3777
0,4038
0,4023
0,3825
0,3727
0,3834
0,4175
0,4095
0,4284
0,4298
0,3962
0,4271
0,3813
0,4132
0,3874
0,3858
0,4145
0,3855
0,4121
0,3736
0,3869
0,3813
0,3830
0,3753
0,3843
0,4202
0,4137
0,3987
0,3813
0,4027
0,4041
0,3975
0,3909
0,3850
0,3921
0,3810
0,3814
0,3799
0,3868
0,3850
0,4102
0,3853
0,4087
0,3938
0,3717
0,9124
0,4210
0,4067
0,3852
0,3992
0,4662
2,4565
1,4528
0,4325
0,4421
0,3730
0,3772
0,3663
0,3973
0,4036
0,4081
0,3783
0,3749
0,4092
0,3850
0,4069
0,3852
0,3996
0,3876
0,4238
0,3804
0,4024
0,3944
0,4165
0,4103
0,4345
0,4153
0,3952
0,4190
0,3831
0,3732
0,3840
0,3844
0,3978
0,3971
0,3817
0,4128
0,3807
0,4060
0,3835
0,3834
0,3692
0,3707
0,3773
0,3848
0,3856
0,3777
0,3953
0,3857
0,3958
0,3685
0,3703
0,3650
0,3950
0,3761
0,3785
0,4074
0,10855
0,3909
0,3884
0,4120
0,3745
0,3703
0,3821
0,3808
0,3863
0,3842
0,3903
0,3750
0,4027
0,3741
0,3730
0,4068
0,3767
0,3931
0,3912
0,3757
0,3699
0,4081
0,4057
0,3882
0,3832
0,4059
0,3869
0,3979
0,3808
0,3987
0,4051
0,3782
0,3745
0,4088
0,3724
0,3781
0,3962
0,3864
0,4014
0,3864
0,4159
0,3798
0,3812
0,3779
0,3803
0,3695
0,4112
0,3953
0,3847
0,3863
0,4114
0,3987
0,4096
0,3936
0,4038
0,3982
0,3995
0,3845
0,3896
0,3753
0,3819
0,3833
0,10208
0,4241
0,4010
0,3789
0,3758
0,4053
0,3687
0,3791
0,3848
0,3839
0,3776
0,4040
0,3967
0,3889
0,4058
0,3977
0,3836
0,4009
0,4016
0,3695
0,3654
0,3952
0,3862
0,3902
0,3647
0,3733
0,3681
0,3763
0,4100
0,3820
0,4071
0,3686
0,3768
0,3771
0,3771
0,3695
0,3776
0,3926
0,3844
0,3821
0,3673
0,4156
0,3703
0,3805
0,3728
0,3773
0,3745
0,3754
0,3789
0,4156
0,3904
0,4239
0,3787
0,4014
0,3776
0,3837
0,3911
0,3830
0,3741
0,4084
0,3857
0,3786
0,3780
0,9598
0,5675
0,4190
0,3946
0,3933
0,3937
0,3869
0,4208
0,4027
0,3931
0,3956
0,3792
0,3822
0,4019
0,4220
0,3830
0,3877
0,3865
0,3715
0,3976
0,3769
0,3825
0,4113
0,3837
0,3922
0,4130
0,3869
0,3858
0,4208
0,4185
0,4112
0,4126
0,4097
0,3933
0,3916
0,3920
0,3738
0,4183
0,3802
0,3799
0,4077
0,3847
0,4077
0,3757
0,3798
0,4075
0,3902
0,4148
0,4227
0,4123
0,4093
0,4171
0,3906
0,3804
0,4096
0,3850
0,4167
0,3733
0,3730
0,3772
0,4045
0,3940
0,10597
0,4251
0,4155
0,3857
0,4182
0,4098
0,3988
0,3866
0,3843
0,3874
0,3707
0,4184
0,3724
0,3902
0,3938
0,3981
0,3959
0,4169
0,4134
0,3918
0,3729
0,4179
0,3985
0,3867
0,3774
0,3864
0,4269
0,3746
0,3897
0,3751
0,3837
0,3684
0,3748
0,3720
0,3872
0,4056
0,3905
0,4166
0,3768
0,3824
0,3706
0,3743
0,3761
0,3767
0,3666
0,3755
0,3736
0,3752
0,3818
0,3810
0,4151
0,3949
0,3784
0,3715
0,4020
0,3769
0,3799
0,3678
0,3820
0,4114
0,3780
0,3895
0,9582
0,4270
0,3838
0,3729
0,3873
0,3785
0,3751
0,4144
0,3798
0,3844
0,3825
0,3652
0,3755
0,3935
0,3684
0,3718
0,3969
0,3782
0,3822
0,3790
0,3740
0,4370
0,3707
0,3778
0,4032
0,4031
0,3757
0,3758
0,3914
0,3822
0,4046
0,3975
0,3791
0,3684
0,3856
0,3707
0,4083
0,3863
0,3774
0,3876
0,4132
0,3778
0,4008
0,3786
0,4090
0,4208
0,3790
0,4086
0,3803
0,3761
0,3804
0,3915
0,4098
0,3884
0,3816
0,3799
0,3945
0,3814
0,3734
0,3812
0,3864
0,3753
0,3711
0,8804
0,6904
0,3986
0,3985
0,3812
0,3769
0,3665
0,3974
0,3917
0,4023
0,3808
0,3856
0,3978
0,3788
0,3723
0,3813
0,3854
0,3757
0,3774
0,3746
0,3650
0,3756
0,3700
0,3772
0,3772
0,3769
0,3788
0,3675
0,3814
0,3789
0,3776
0,3855
0,3778
0,3968
0,3663
0,3664
0,3697
0,3931
0,3744
0,3942
0,3724
0,4151
0,3793
0,3864
0,3837
0,3754
0,3765
0,3905
0,3797
0,3769
0,3846
0,3987
0,3758
0,4030
0,3827
0,4076
0,3957
0,3817
0,3677
0,3900
0,4065
0,3795
0,3827
0,3725
0,3778
0,9505
0,4636
0,3819
0,4061
0,3940
0,3979
0,4039
0,3846
0,3828
0,3803
0,3877
0,3754
0,3847
0,3735
0,3837
0,4024
0,3781
0,4019
0,3709
0,3770
0,4111
0,3800
0,4355
0,3802
0,3986
0,3743
0,3753
0,3909
0,4914
0,4189
0,4110
0,4272
0,4029
0,4096
0,4156
0,4090
0,3872
0,4007
0,3933
0,4135
0,4480
0,4628
0,4440
0,3965
0,3960
0,3884
0,4062
0,3841
0,4022
0,3937
0,3690
0,3887
0,3805
0,4415
0,4025
0,3869
0,4009
0,3862
0,3830
0,3885
0,4066
0,3731
0,9710
0,6090
0,4115
0,3832
0,3884
0,3853
0,3924
0,3954
0,3881
0,3903
0,3994
0,3801
0,4290
0,3877
0,3986
0,4238
0,4101
0,4082
0,4014
0,3863
0,3829
0,4307
0,4277
0,4088
0,3995
0,3968
0,4058
0,4215
0,4504
0,4049
0,4033
0,3902
0,3809
0,3781
0,3766
0,4029
0,3823
0,3751
0,3970
0,3863
0,3850
0,3725
0,4033
0,3789
0,3774
0,3792
0,3785
0,3937
0,3848
2,3925
1,3649
0,3662
0,3883
0,3574
0,3755
0,3652
0,4265
0,3950
0,3939
0,4481
0,3900
0,3812
0,3851
0,3906
0,3874
0,7124
0,9002
0,4165
0,4352
0,4103
0,4069
0,4133
0,4279
0,3933
0,4081
0,3847
0,3997
0,3829
0,3918
0,3882
0,3906
0,4055
0,3937
0,4015
0,3989
0,4019
0,4232
0,3849
0,3938
0,3863
0,3902
0,4584
0,4552
0,5036
2,4690
1,4417
0,4009
0,3925
0,3754
0,3600
0,3788
0,4084
0,4139
0,4051
0,4217
0,4132
0,4683
0,4375
0,4480
0,4262
0,4009
0,4166
0,3977
0,4272
0,3955
0,4481
0,3925
0,4012
0,4050
0,4037
0,4035
0,3843
0,4252
0,3993
0,10215
0,5803
0,4426
0,3969
0,4027
0,3936
0,3921
0,4141
0,3868
0,4138
0,3706
0,3759
0,3724
0,3863
0,3878
0,3943
0,3896
0,3923
0,4030
0,3750
0,3936
0,4100
0,4173
0,3803
0,3930
0,4105
0,4344
0,3824
0,3952
0,3912
0,3978
0,4235
0,4030
0,3770
0,4253
0,3854
0,3826
0,4119
0,3901
0,3904
0,3817
0,3897
0,3844
0,4095
0,3765
0,4138
0,4139
0,4077
0,3891
0,3824
0,3873
0,3867
0,4171
0,3791
0,3828
0,3891
0,3869
0,3901
0,3910
0,3865
0,4165
0,11171
0,4882
0,3838
0,4194
0,4259
0,3861
0,4093
0,4060
0,4301
0,4029
0,4157
2,4390
1,4071
0,4129
0,3796
0,3573
0,3587
0,3531
0,3890
0,3917
0,3902
0,4162
0,3992
0,4040
0,4274
0,4054
0,4162
0,4237
0,4222
0,3805
0,4249
0,3976
0,3995
0,4354
0,3896
0,4119
0,3894
0,3946
0,3754
0,3831
0,4065
0,3893
0,3785
0,3774
0,3873
0,4360
0,3843
0,4026
0,3813
0,4163
0,3818
0,3735
0,3794
0,4016
0,3772
0,3802
0,4023
0,3843
0,3984
0,3835
0,3782
0,12806
0,4645
0,4298
0,4488
0,4127
0,4023
0,4276
0,4242
0,4369
0,4062
0,3906
0,3949
0,3837
0,3978
0,3882
0,3833
0,3809
0,3900
0,4009
0,4125
0,3696
0,3801
0,3717
0,3637
0,3988
0,3832
0,3816
0,3970
0,4008
0,3848
0,3858
0,3785
0,3853
0,4007
0,3885
0,4176
0,4110
0,3951
0,4073
0,3953
0,4190
0,3938
0,4018
0,3939
0,4150
0,4182
0,4041
0,4087
0,4029
0,4332
0,4094
0,4080
0,3988
0,4240
0,3998
0,4131
0,4088
0,4033
0,3999
0,4060
0,4162
0,4347
0,4457
0,10514
0,4445
0,3774
0,3808
0,3955
0,3968
0,4191
0,4056
0,3989
0,4045
0,4084
0,4183
0,3948
0,3970
0,4055
0,4039
0,4123
0,4173
0,4266
0,4052
0,4388
0,4024
0,4286
0,4006
0,3723
0,4022
0,3883
0,3775
0,4077
0,3760
0,4298
0,4880
0,4832
0,4644
0,4426
0,4139
0,4104
0,4610
0,4285
0,4061
0,3866
0,3774
0,3720
0,3996
0,3794
0,3925
0,3692
0,3800
0,3716
0,3836
0,4101
0,3779
0,3804
0,4019
0,3823
0,3852
0,3749
0,3775
0,3804
0,4237
0,4053
0,11060
0,3890
0,4085
0,3702
0,3830
0,3862
0,3810
0,3864
0,3717
0,3791
0,3772
0,3810
0,3797
0,4143
0,3808
0,4156
0,3784
0,3734
0,3805
0,4049
0,3773
0,3829
0,4075
0,3781
0,3733
0,3738
0,3732
0,3725
0,4130
2,4550
1,4214
0,3864
0,3829
0,3899
0,3588
0,3832
0,3754
0,3844
0,3864
0,3816
0,3782
0,3881
0,4050
0,3857
0,4027
0,3795
0,3878
0,3924
0,3878
0,3897
0,4032
0,3993
0,3871
0,3776
0,4203
0,3846
0,3810
0,3819
0,3815
0,3867
0,3752
0,3783
0,5756
0,9216
0,4077
0,3880
0,3891
0,3982
0,4110
0,4096
0,4199
0,4140
0,3961
0,3789
0,3764
0,3921
0,4068
0,3727
0,4019
0,3812
0,4077
0,3752
0,3983
0,3930
0,3840
0,3890
0,3955
0,3935
0,4093
0,3883
0,3959
0,3863
0,3845
0,3837
0,4096
0,3679
0,3969
0,3702
0,3785
0,3743
0,3851
0,3842
0,3712
0,3783
0,3707
0,3748
0,3794
0,3831
0,3713
0,3740
0,3760
0,3773
0,3836
0,3858
0,3959
0,3968
0,3754
0,3696
0,3982
0,3705
0,3703
0,4293
0,4021
0,3940
0,3641
0,8688
0,317528
0,3884
0,3549
0,3665
0,3775
0,3975
0,3870
0,3621
0,3867
0,3680
0,3928
0,3516
0,3822
0,3788
0,3648
0,3674
0,3844
0,3761
0,3722
0,3741
0,3764
0,3764
0,3654
0,3739
0,3638
0,3745
0,4017
0,4032
0,3756
0,3752
0,3904
0,3741
0,3812
0,3681
0,3789
0,3753
0,3770
0,3664
0,3955
0,3689
0,3740
0,4014
0,3777
0,3946
0,3959
0,3927
0,3725
0,10251
0,3924
0,3795
0,3744
0,3811
0,3837
0,3803
0,4014
0,3759
0,3743
0,3744
0,3827
0,3965
0,3820
0,3847
0,3851
0,3792
0,3689
0,3819
0,3783
0,3804
0,3703
0,3823
0,3806
0,3825
0,3829
0,3750
0,3802
0,3709
0,3782
0,3743
0,3797
0,4099
0,3885
0,3890
0,3795
0,3860
0,3700
0,3849
0,3840
0,3824
0,3700
0,3733
0,3997
0,3939
0,3971
0,3768
0,3799
0,3763
0,3843
0,3758
0,3768
0,4070
0,4220
0,3829
0,3752
0,3851
0,3710
0,4007
0,3819
0,3747
0,3866
0,3854
0,10397
0,4539
0,3873
0,3747
0,3871
0,4033
0,3759
0,3990
0,3967
0,3731
0,4009
0,3810
0,3672
0,3780
0,3741
0,3744
0,4073
0,3722
0,3813
0,4079
0,3818
0,3719
0,3771
0,3731
0,3867
0,3838
0,3808
0,3700
0,3713
0,3834
0,3724
0,3823
0,4102
0,3818
0,4034
0,3946
0,3787
0,3704
0,3769
0,3707
0,4172
0,3766
0,3935
0,3989
0,3828
0,3847
0,3669
0,3832
0,3779
0,4127
0,3754
0,3817
0,3843
0,3779
0,3787
0,3923
0,3787
0,4027
0,3971
0,3690
0,3750
0,3739
0,3865
0,4644
0,8999
0,4134
0,3776
0,4146
0,4162
0,3903
0,3748
0,3929
0,3766
0,3807
0,3847
0,3752
0,3815
0,3775
0,3797
0,3808
0,3843
0,3865
0,3812
0,3740
0,3801
0,3796
0,3708
0,3806
0,3888
0,3864
2,4165
1,4254
0,3804
0,4011
0,3430
0,3668
0,3526
0,3615
0,3740
0,3898
0,4091
0,3861
0,3778
0,4011
0,3718
0,3751
0,3803
0,3791
0,3859
0,3770
0,3784
0,3864
0,3885
0,3736
0,3814
0,3795
0,3887
0,3814
0,3807
0,4159
0,3745
0,3816
0,3741
0,3862
0,3795
0,3761
0,3705
0,4138
0,8668
0,3976
0,3997
0,3828
0,3858
0,3740
0,3766
0,3959
0,3779
0,3745
0,4053
0,3738
0,3760
0,4067
0,3896
0,3787
0,3932
0,3803
0,3745
0,3840
0,3730
0,4400
0,4016
0,4759
0,4106
0,3885
0,3702
0,3817
0,3822
0,3839
0,3814
0,3777
0,3947
0,3834
0,3770
0,3893
0,3725
0,3801
0,4060
0,3908
0,3890
0,3907
0,4096
0,3800
0,4019
0,3901
0,3863
0,3933
0,4169
0,3807
0,3789
0,3762
0,4268
0,3806
0,3801
0,3776
0,3906
0,4045
0,3937
0,4364
0,3919
0,3744
0,3813
0,14527
0,4096
0,4006
0,4260
0,4216
0,4169
0,3967
0,3876
0,3887
0,4133
0,3855
0,3928
0,3900
0,3901
0,3904
0,4217
0,4108
0,4000
0,4160
0,3770
0,3833
0,3906
0,4130
0,3862
0,4431
0,4176
0,4114
0,3830
0,3848
0,3993
0,4134
0,3839
0,3851
0,3888
0,3976
0,3856
0,4046
0,3854
0,3754
0,3894
0,3695
0,3951
0,3988
0,3869
0,3747
0,3899
0,3975
0,4072
0,3778
0,3812
0,4061
0,3700
0,3772
0,3712
0,3885
0,3989
0,4186
0,3865
0,4149
0,4072
0,4222
0,9561
0,3851
0,3919
0,4167
0,4168
0,4172
0,3814
0,3947
0,3844
0,3914
0,3768
0,3797
0,4039
0,4157
0,4126
0,4005
0,3757
0,3922
0,3794
0,3772
0,4102
0,3840
0,4024
0,3864
0,3926
0,3785
0,3942
0,3929
0,4396
0,4025
0,3807
0,3806
0,4036
0,4063
0,4019
0,4012
0,3862
0,4045
0,4007
0,4025
0,3797
0,3716
0,3756
0,4001
0,3845
0,3847
0,3766
0,3683
0,3720
0,3779
0,4081
0,3778
0,4043
0,3787
0,3885
0,3884
0,3729
0,3758
0,3910
0,4076
0,3850
0,3838
0,4140
0,9762
0,3989
0,3942
0,4234
0,4090
0,4038
0,3795
0,4125
0,3815
0,4150
0,3785
0,3861
0,4080
0,4766
0,3969
0,3952
0,3885
0,3997
0,4062
0,3950
0,3795
0,3844
0,4141
0,4002
0,4009
0,3974
0,4089
0,3962
0,3876
0,3793
0,3892
0,4027
0,3795
0,4054
0,3722
0,3867
0,3676
0,3852
0,3781
0,3836
0,4158
0,3878
0,3771
0,3771
0,3861
0,3732
0,4046
0,3739
0,3806
0,3803
0,3838
0,3709
0,3833
0,4174
0,3741
0,3829
0,3751
0,3859
0,3730
0,3810
0,3708
0,4151
0,9215
0,5390
0,3913
0,3879
0,3881
0,3919
0,3852
0,3815
0,3830
0,3827
0,4063
0,3787
0,3764
0,3821
0,3833
0,3781
0,3807
0,3794
0,3901
0,4082
0,3848
0,3708
0,3849
0,3865
0,3804
0,3770
0,4278
0,4089
0,3854
0,3782
0,3793
0,3809
0,3722
0,3758
0,3738
0,3908
0,3892
0,3875
0,3921
0,4026
0,3833
0,3731
0,3829
0,4165
0,4070
0,3788
0,3711
0,3989
0,3869
0,3861
0,3821
0,3835
0,4207
0,3852
0,3741
0,3777
0,4058
0,3838
0,3883
0,3918
0,3861
0,3726
0,3882
0,12240
0,3959
0,3847
0,4059
0,3831
0,4146
0,3991
0,3954
0,3954
0,4155
0,3769
0,3781
0,3782
0,4063
0,4083
0,3856
0,4055
0,3873
0,3830
0,3683
0,3813
0,3881
0,3991
0,3931
0,3892
0,3911
0,4130
0,3751
0,3745
0,3848
0,3864
0,3808
0,3795
0,3775
0,3813
0,3878
0,3838
0,3903
0,3784
0,4046
0,3708
0,3866
0,3841
0,3953
0,3837
0,3809
0,3819
0,3918
0,4160
0,4102
0,3869
0,3891
0,3777
0,4078
0,3642
0,3872
0,3751
0,3782
0,3712
0,3765
0,4164
0,4133
0,10174
0,4214
0,4144
0,4275
0,3926
0,3989
0,3979
0,4270
0,3941
0,3847
0,3737
0,4085
0,3857
0,3847
0,3915
0,3715
0,3851
0,3727
0,3840
0,3817
0,3849
0,3728
0,3792
0,3963
0,3764
0,3963
0,3726
0,3899
0,3865
0,3939
0,4095
0,3794
0,3811
0,4152
0,3737
0,3682
0,3792
0,3978
0,4002
0,3854
0,3723
0,3859
0,3716
0,3717
0,3794
0,3713
0,3859
0,3758
0,3850
0,4070
0,4138
0,3760
0,3849
0,3717
0,4059
0,4184
0,3791
0,3858
0,4055
0,3914
0,3926
0,3856
0,7437
0,6491
0,4065
0,3823
0,3875
0,4139
0,4089
0,4036
0,3876
0,4083
0,4040
0,3868
0,3821
0,4130
0,3767
0,3774
0,3905
0,3863
0,3821
0,3922
0,3708
0,3726
0,3825
0,3877
0,3863
0,3848
0,4142
0,3850
0,3813
0,3865
0,3735
0,3798
0,3811
0,3731
0,3888
0,3877
0,3918
0,3863
0,3856
0,4002
0,3847
0,3982
0,3813
0,3949
0,3904
0,3843
0,3804
0,3840
0,3781
0,3847
0,3724
0,3890
0,3922
0,3841
0,3826
0,3864
0,3867
0,3734
0,3816
0,3708
0,3901
0,3738
0,3852
0,6284
0,7631
0,4126
0,3863
0,3918
0,3802
0,3893
0,3765
0,3856
0,3842
0,4076
0,3943
0,3821
0,3819
0,3777
0,4042
0,3777
0,4068
0,3716
0,3737
0,3773
0,4040
0,3986
0,3855
0,4184
0,3827
0,3904
0,3808
0,4191
0,3902
0,4278
0,3894
0,4109
0,3988
0,3703
0,3713
0,3746
0,3715
0,4023
0,4119
0,4012
0,3748
0,3744
0,3779
0,3750
0,3727
0,4172
0,3763
0,3831
0,3922
0,3958
0,4025
0,3800
0,3991
0,4012
0,4021
0,3826
0,4053
0,4022
0,3842
0,3765
0,3719
0,3780
0,10600
0,3906
0,3924
0,3957
0,3921
0,3887
0,3971
0,3780
0,3813
0,3747
0,3909
0,4157
0,3766
0,3722
0,3812
0,3816
0,3871
0,3696
0,3779
0,4086
0,3801
0,4063
0,4002
0,4022
0,3743
0,3756
0,3738
0,3931
0,4161
0,3714
0,3867
0,3788
0,3856
0,4033
0,3804
0,3919
0,3810
0,3856
0,3766
0,4181
0,3711
0,3815
0,3712
0,4012
0,4059
0,3882
0,3815
0,3927
0,4025
0,3704
0,4063
0,3746
0,3816
0,4276
0,4094
0,3838
0,3687
0,3776
0,4088
0,4315
0,3956
0,3779
0,5408
0,11078
0,4299
0,3990
0,3860
0,3783
0,3978
0,3870
0,4081
0,3858
0,3902
0,3804
0,3824
0,3740
0,3690
0,3862
0,3838
0,3780
0,3733
0,3829
0,3931
0,3972
0,3700
0,3868
0,3753
0,3939
0,4079
0,3747
0,3832
0,3691
0,3764
0,4099
0,3798
0,3672
0,3799
0,3956
0,3871
0,4140
0,3729
0,4153
0,3813
0,3838
0,3746
0,3964
0,3955
0,3708
0,4154
0,3688
0,4131
0,3956
0,3922
0,3873
0,3873
0,3846
0,3752
0,3951
0,4034
0,3786
0,3769
0,3834
0,4306
0,3840
0,3852
0,3986
0,3815
0,3782
0,3839
0,3728
0,3870
0,3867
0,3762
0,4351
0,3790
0,3831
0,3786
0,3761
0,3826
0,4247
0,3898
0,3746
0,3887
0,3734
0,4008
0,4115
0,3821
0,3769
0,3849
0,3844
0,4061
0,3799
0,3929
0,4011
0,3908
0,4141
0,3763
0,3715
0,3831
0,3738
0,3846
0,3973
0,3837
0,3859
0,3910
0,3862
0,4079
0,3888
0,3726
0,3827
0,3940
0,3866
0,3868
0,3848
0,3856
0,3703
0,3789
0,3756
0,3863
0,3730
0,3847
0,3767
0,3848
0,3855
0,3707
0,3789
0,3704
0,3792
0,3723
0,3836
0,3783
0,3717
0,4168
0,4096
0,3899
0,3713
0,3844
0,3887
0,3841
0,3946
0,3810
0,3859
0,3809
0,3800
0,3711
0,3881
0,3697
0,3875
0,3922
0,3894
0,3990
0,3893
0,4134
0,3862
QueueSize,DeltaTime
0,52308281450
0,366585
0,372241
0,368444
0,371366
0,367364
0,372271
0,372829
0,371092
0,375046
0,372362
0,374884
